SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,C,1048780,OPTCUR,0,EURUSD-26Sep2024-1.0925-PE,1.0,EURUSD 26 SEP 1.0925 PUT,2024-09-26 14:30:00,1.0925,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048781,OPTCUR,0,EURUSD-26Sep2024-1.0875-CE,1.0,EURUSD 26 SEP 1.0875 CALL,2024-09-26 14:30:00,1.0875,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048782,OPTCUR,0,EURUSD-26Sep2024-1.0875-PE,1.0,EURUSD 26 SEP 1.0875 PUT,2024-09-26 14:30:00,1.0875,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048783,OPTCUR,0,EURUSD-26Sep2024-1.0825-CE,1.0,EURUSD 26 SEP 1.0825 CALL,2024-09-26 14:30:00,1.0825,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048784,OPTCUR,0,EURUSD-26Sep2024-1.0825-PE,1.0,EURUSD 26 SEP 1.0825 PUT,2024-09-26 14:30:00,1.0825,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048785,OPTCUR,0,EURUSD-26Sep2024-1.0775-CE,1.0,EURUSD 26 SEP 1.0775 CALL,2024-09-26 14:30:00,1.0775,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048786,OPTCUR,0,EURUSD-26Sep2024-1.0775-PE,1.0,EURUSD 26 SEP 1.0775 PUT,2024-09-26 14:30:00,1.0775,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048787,OPTCUR,0,EURUSD-26Sep2024-1.0725-CE,1.0,EURUSD 26 SEP 1.0725 CALL,2024-09-26 14:30:00,1.0725,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048788,OPTCUR,0,EURUSD-26Sep2024-1.0725-PE,1.0,EURUSD 26 SEP 1.0725 PUT,2024-09-26 14:30:00,1.0725,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048789,OPTCUR,0,EURUSD-26Sep2024-1.0675-CE,1.0,EURUSD 26 SEP 1.0675 CALL,2024-09-26 14:30:00,1.0675,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048790,OPTCUR,0,EURUSD-26Sep2024-1.0675-PE,1.0,EURUSD 26 SEP 1.0675 PUT,2024-09-26 14:30:00,1.0675,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048791,OPTCUR,0,EURUSD-26Sep2024-1.1075-CE,1.0,EURUSD 26 SEP 1.1075 CALL,2024-09-26 14:30:00,1.1075,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048792,OPTCUR,0,EURUSD-26Sep2024-1.1075-PE,1.0,EURUSD 26 SEP 1.1075 PUT,2024-09-26 14:30:00,1.1075,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048793,OPTCUR,0,EURUSD-26Sep2024-1.1125-CE,1.0,EURUSD 26 SEP 1.1125 CALL,2024-09-26 14:30:00,1.1125,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048794,OPTCUR,0,EURUSD-26Sep2024-1.1125-PE,1.0,EURUSD 26 SEP 1.1125 PUT,2024-09-26 14:30:00,1.1125,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048795,OPTCUR,0,EURUSD-26Sep2024-1.1175-CE,1.0,EURUSD 26 SEP 1.1175 CALL,2024-09-26 14:30:00,1.1175,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048796,OPTCUR,0,EURUSD-26Sep2024-1.1175-PE,1.0,EURUSD 26 SEP 1.1175 PUT,2024-09-26 14:30:00,1.1175,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048797,OPTCUR,0,EURUSD-26Sep2024-1.1225-CE,1.0,EURUSD 26 SEP 1.1225 CALL,2024-09-26 14:30:00,1.1225,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048798,OPTCUR,0,EURUSD-26Sep2024-1.1225-PE,1.0,EURUSD 26 SEP 1.1225 PUT,2024-09-26 14:30:00,1.1225,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048799,OPTCUR,0,EURUSD-26Sep2024-1.1275-CE,1.0,EURUSD 26 SEP 1.1275 CALL,2024-09-26 14:30:00,1.1275,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048800,OPTCUR,0,EURUSD-26Sep2024-1.1275-PE,1.0,EURUSD 26 SEP 1.1275 PUT,2024-09-26 14:30:00,1.1275,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048801,OPTCUR,0,EURUSD-26Sep2024-1.1325-CE,1.0,EURUSD 26 SEP 1.1325 CALL,2024-09-26 14:30:00,1.1325,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048802,OPTCUR,0,EURUSD-26Sep2024-1.1325-PE,1.0,EURUSD 26 SEP 1.1325 PUT,2024-09-26 14:30:00,1.1325,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048803,OPTCUR,0,EURUSD-26Sep2024-1.1375-CE,1.0,EURUSD 26 SEP 1.1375 CALL,2024-09-26 14:30:00,1.1375,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048804,OPTCUR,0,EURUSD-26Sep2024-1.1375-PE,1.0,EURUSD 26 SEP 1.1375 PUT,2024-09-26 14:30:00,1.1375,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048805,OPTCUR,0,EURUSD-26Sep2024-1.1425-CE,1.0,EURUSD 26 SEP 1.1425 CALL,2024-09-26 14:30:00,1.1425,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048806,OPTCUR,0,EURUSD-26Sep2024-1.1425-PE,1.0,EURUSD 26 SEP 1.1425 PUT,2024-09-26 14:30:00,1.1425,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1048813,OPTCUR,0,GBPUSD-26Sep2024-1.2675-CE,1.0,GBPUSD 26 SEP 1.2675 CALL,2024-09-26 14:30:00,1.2675,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048814,OPTCUR,0,GBPUSD-26Sep2024-1.2675-PE,1.0,GBPUSD 26 SEP 1.2675 PUT,2024-09-26 14:30:00,1.2675,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048815,OPTCUR,0,GBPUSD-26Sep2024-1.2625-CE,1.0,GBPUSD 26 SEP 1.2625 CALL,2024-09-26 14:30:00,1.2625,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048816,OPTCUR,0,GBPUSD-26Sep2024-1.2625-PE,1.0,GBPUSD 26 SEP 1.2625 PUT,2024-09-26 14:30:00,1.2625,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048817,OPTCUR,0,GBPUSD-26Sep2024-1.2575-CE,1.0,GBPUSD 26 SEP 1.2575 CALL,2024-09-26 14:30:00,1.2575,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048818,OPTCUR,0,GBPUSD-26Sep2024-1.2575-PE,1.0,GBPUSD 26 SEP 1.2575 PUT,2024-09-26 14:30:00,1.2575,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048819,OPTCUR,0,GBPUSD-26Sep2024-1.2525-CE,1.0,GBPUSD 26 SEP 1.2525 CALL,2024-09-26 14:30:00,1.2525,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048820,OPTCUR,0,GBPUSD-26Sep2024-1.2525-PE,1.0,GBPUSD 26 SEP 1.2525 PUT,2024-09-26 14:30:00,1.2525,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048821,OPTCUR,0,GBPUSD-26Sep2024-1.2475-CE,1.0,GBPUSD 26 SEP 1.2475 CALL,2024-09-26 14:30:00,1.2475,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048822,OPTCUR,0,GBPUSD-26Sep2024-1.2475-PE,1.0,GBPUSD 26 SEP 1.2475 PUT,2024-09-26 14:30:00,1.2475,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048823,OPTCUR,0,GBPUSD-26Sep2024-1.2425-CE,1.0,GBPUSD 26 SEP 1.2425 CALL,2024-09-26 14:30:00,1.2425,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048824,OPTCUR,0,GBPUSD-26Sep2024-1.2425-PE,1.0,GBPUSD 26 SEP 1.2425 PUT,2024-09-26 14:30:00,1.2425,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048825,OPTCUR,0,GBPUSD-26Sep2024-1.2375-CE,1.0,GBPUSD 26 SEP 1.2375 CALL,2024-09-26 14:30:00,1.2375,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048826,OPTCUR,0,GBPUSD-26Sep2024-1.2375-PE,1.0,GBPUSD 26 SEP 1.2375 PUT,2024-09-26 14:30:00,1.2375,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048827,OPTCUR,0,GBPUSD-26Sep2024-1.2725-CE,1.0,GBPUSD 26 SEP 1.2725 CALL,2024-09-26 14:30:00,1.2725,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048828,OPTCUR,0,GBPUSD-26Sep2024-1.2725-PE,1.0,GBPUSD 26 SEP 1.2725 PUT,2024-09-26 14:30:00,1.2725,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048829,OPTCUR,0,GBPUSD-26Sep2024-1.2775-CE,1.0,GBPUSD 26 SEP 1.2775 CALL,2024-09-26 14:30:00,1.2775,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048830,OPTCUR,0,GBPUSD-26Sep2024-1.2775-PE,1.0,GBPUSD 26 SEP 1.2775 PUT,2024-09-26 14:30:00,1.2775,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048831,OPTCUR,0,GBPUSD-26Sep2024-1.2825-CE,1.0,GBPUSD 26 SEP 1.2825 CALL,2024-09-26 14:30:00,1.2825,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048832,OPTCUR,0,GBPUSD-26Sep2024-1.2825-PE,1.0,GBPUSD 26 SEP 1.2825 PUT,2024-09-26 14:30:00,1.2825,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048833,OPTCUR,0,GBPUSD-26Sep2024-1.2875-CE,1.0,GBPUSD 26 SEP 1.2875 CALL,2024-09-26 14:30:00,1.2875,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048834,OPTCUR,0,GBPUSD-26Sep2024-1.2875-PE,1.0,GBPUSD 26 SEP 1.2875 PUT,2024-09-26 14:30:00,1.2875,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048835,OPTCUR,0,GBPUSD-26Sep2024-1.2925-CE,1.0,GBPUSD 26 SEP 1.2925 CALL,2024-09-26 14:30:00,1.2925,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048836,OPTCUR,0,GBPUSD-26Sep2024-1.2925-PE,1.0,GBPUSD 26 SEP 1.2925 PUT,2024-09-26 14:30:00,1.2925,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048837,OPTCUR,0,GBPUSD-26Sep2024-1.2975-CE,1.0,GBPUSD 26 SEP 1.2975 CALL,2024-09-26 14:30:00,1.2975,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048838,OPTCUR,0,GBPUSD-26Sep2024-1.2975-PE,1.0,GBPUSD 26 SEP 1.2975 PUT,2024-09-26 14:30:00,1.2975,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048839,OPTCUR,0,GBPUSD-26Sep2024-1.3025-CE,1.0,GBPUSD 26 SEP 1.3025 CALL,2024-09-26 14:30:00,1.3025,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048840,OPTCUR,0,GBPUSD-26Sep2024-1.3025-PE,1.0,GBPUSD 26 SEP 1.3025 PUT,2024-09-26 14:30:00,1.3025,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048841,OPTCUR,0,GBPUSD-26Sep2024-1.3075-CE,1.0,GBPUSD 26 SEP 1.3075 CALL,2024-09-26 14:30:00,1.3075,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048842,OPTCUR,0,GBPUSD-26Sep2024-1.3075-PE,1.0,GBPUSD 26 SEP 1.3075 PUT,2024-09-26 14:30:00,1.3075,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1048845,OPTCUR,0,USDJPY-26Sep2024-142.25-CE,1.0,USDJPY 26 SEP 142.25 CALL,2024-09-26 14:30:00,142.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048846,OPTCUR,0,USDJPY-26Sep2024-142.25-PE,1.0,USDJPY 26 SEP 142.25 PUT,2024-09-26 14:30:00,142.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048847,OPTCUR,0,USDJPY-26Sep2024-141.75-CE,1.0,USDJPY 26 SEP 141.75 CALL,2024-09-26 14:30:00,141.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048848,OPTCUR,0,USDJPY-26Sep2024-141.75-PE,1.0,USDJPY 26 SEP 141.75 PUT,2024-09-26 14:30:00,141.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048849,OPTCUR,0,USDJPY-26Sep2024-141.25-CE,1.0,USDJPY 26 SEP 141.25 CALL,2024-09-26 14:30:00,141.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048850,OPTCUR,0,USDJPY-26Sep2024-141.25-PE,1.0,USDJPY 26 SEP 141.25 PUT,2024-09-26 14:30:00,141.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048851,OPTCUR,0,USDJPY-26Sep2024-140.75-CE,1.0,USDJPY 26 SEP 140.75 CALL,2024-09-26 14:30:00,140.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048852,OPTCUR,0,USDJPY-26Sep2024-140.75-PE,1.0,USDJPY 26 SEP 140.75 PUT,2024-09-26 14:30:00,140.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048853,OPTCUR,0,USDJPY-26Sep2024-140.25-CE,1.0,USDJPY 26 SEP 140.25 CALL,2024-09-26 14:30:00,140.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048854,OPTCUR,0,USDJPY-26Sep2024-140.25-PE,1.0,USDJPY 26 SEP 140.25 PUT,2024-09-26 14:30:00,140.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048855,OPTCUR,0,USDJPY-26Sep2024-139.75-CE,1.0,USDJPY 26 SEP 139.75 CALL,2024-09-26 14:30:00,139.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048856,OPTCUR,0,USDJPY-26Sep2024-139.75-PE,1.0,USDJPY 26 SEP 139.75 PUT,2024-09-26 14:30:00,139.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048857,OPTCUR,0,USDJPY-26Sep2024-139.25-CE,1.0,USDJPY 26 SEP 139.25 CALL,2024-09-26 14:30:00,139.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048858,OPTCUR,0,USDJPY-26Sep2024-139.25-PE,1.0,USDJPY 26 SEP 139.25 PUT,2024-09-26 14:30:00,139.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048859,OPTCUR,0,USDJPY-26Sep2024-142.75-CE,1.0,USDJPY 26 SEP 142.75 CALL,2024-09-26 14:30:00,142.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048860,OPTCUR,0,USDJPY-26Sep2024-142.75-PE,1.0,USDJPY 26 SEP 142.75 PUT,2024-09-26 14:30:00,142.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048861,OPTCUR,0,USDJPY-26Sep2024-143.25-CE,1.0,USDJPY 26 SEP 143.25 CALL,2024-09-26 14:30:00,143.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048862,OPTCUR,0,USDJPY-26Sep2024-143.25-PE,1.0,USDJPY 26 SEP 143.25 PUT,2024-09-26 14:30:00,143.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048863,OPTCUR,0,USDJPY-26Sep2024-143.75-CE,1.0,USDJPY 26 SEP 143.75 CALL,2024-09-26 14:30:00,143.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048864,OPTCUR,0,USDJPY-26Sep2024-143.75-PE,1.0,USDJPY 26 SEP 143.75 PUT,2024-09-26 14:30:00,143.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048865,OPTCUR,0,USDJPY-26Sep2024-144.25-CE,1.0,USDJPY 26 SEP 144.25 CALL,2024-09-26 14:30:00,144.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048866,OPTCUR,0,USDJPY-26Sep2024-144.25-PE,1.0,USDJPY 26 SEP 144.25 PUT,2024-09-26 14:30:00,144.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048867,OPTCUR,0,USDJPY-26Sep2024-144.75-CE,1.0,USDJPY 26 SEP 144.75 CALL,2024-09-26 14:30:00,144.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048868,OPTCUR,0,USDJPY-26Sep2024-144.75-PE,1.0,USDJPY 26 SEP 144.75 PUT,2024-09-26 14:30:00,144.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048869,OPTCUR,0,USDJPY-26Sep2024-145.25-CE,1.0,USDJPY 26 SEP 145.25 CALL,2024-09-26 14:30:00,145.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048870,OPTCUR,0,USDJPY-26Sep2024-145.25-PE,1.0,USDJPY 26 SEP 145.25 PUT,2024-09-26 14:30:00,145.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048871,OPTCUR,0,USDJPY-26Sep2024-145.75-CE,1.0,USDJPY 26 SEP 145.75 CALL,2024-09-26 14:30:00,145.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048872,OPTCUR,0,USDJPY-26Sep2024-145.75-PE,1.0,USDJPY 26 SEP 145.75 PUT,2024-09-26 14:30:00,145.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048873,OPTCUR,0,USDJPY-26Sep2024-146.25-CE,1.0,USDJPY 26 SEP 146.25 CALL,2024-09-26 14:30:00,146.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1048874,OPTCUR,0,USDJPY-26Sep2024-146.25-PE,1.0,USDJPY 26 SEP 146.25 PUT,2024-09-26 14:30:00,146.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049052,OPTCUR,0,USDINR-26Sep2024-80.2-CE,1.0,USDINR 26 SEP 80.2 CALL,2024-09-26 14:30:00,80.2,CE,0.25,Q,OPTCUR,,USDINR
BSE,C,1049053,OPTCUR,0,USDINR-26Sep2024-80.2-PE,1.0,USDINR 26 SEP 80.2 PUT,2024-09-26 14:30:00,80.2,PE,0.25,Q,OPTCUR,,USDINR
BSE,C,1049102,OPTCUR,0,EURUSD-26Sep2024-1.1475-CE,1.0,EURUSD 26 SEP 1.1475 CALL,2024-09-26 14:30:00,1.1475,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049103,OPTCUR,0,EURUSD-26Sep2024-1.1475-PE,1.0,EURUSD 26 SEP 1.1475 PUT,2024-09-26 14:30:00,1.1475,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049122,OPTCUR,0,GBPUSD-26Sep2024-1.3125-CE,1.0,GBPUSD 26 SEP 1.3125 CALL,2024-09-26 14:30:00,1.3125,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049123,OPTCUR,0,GBPUSD-26Sep2024-1.3125-PE,1.0,GBPUSD 26 SEP 1.3125 PUT,2024-09-26 14:30:00,1.3125,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049182,OPTCUR,0,USDJPY-26Sep2024-138.75-CE,1.0,USDJPY 26 SEP 138.75 CALL,2024-09-26 14:30:00,138.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049183,OPTCUR,0,USDJPY-26Sep2024-138.75-PE,1.0,USDJPY 26 SEP 138.75 PUT,2024-09-26 14:30:00,138.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049184,OPTCUR,0,USDJPY-26Sep2024-138.25-CE,1.0,USDJPY 26 SEP 138.25 CALL,2024-09-26 14:30:00,138.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049185,OPTCUR,0,USDJPY-26Sep2024-138.25-PE,1.0,USDJPY 26 SEP 138.25 PUT,2024-09-26 14:30:00,138.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049186,OPTCUR,0,USDJPY-26Sep2024-137.75-CE,1.0,USDJPY 26 SEP 137.75 CALL,2024-09-26 14:30:00,137.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049187,OPTCUR,0,USDJPY-26Sep2024-137.75-PE,1.0,USDJPY 26 SEP 137.75 PUT,2024-09-26 14:30:00,137.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049188,OPTCUR,0,USDJPY-26Sep2024-137.25-CE,1.0,USDJPY 26 SEP 137.25 CALL,2024-09-26 14:30:00,137.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049189,OPTCUR,0,USDJPY-26Sep2024-137.25-PE,1.0,USDJPY 26 SEP 137.25 PUT,2024-09-26 14:30:00,137.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049650,OPTCUR,0,USDINR-26Sep2024-80.1-CE,1.0,USDINR 26 SEP 80.1 CALL,2024-09-26 14:30:00,80.1,CE,0.25,Q,OPTCUR,,USDINR
BSE,C,1049651,OPTCUR,0,USDINR-26Sep2024-80.1-PE,1.0,USDINR 26 SEP 80.1 PUT,2024-09-26 14:30:00,80.1,PE,0.25,Q,OPTCUR,,USDINR
BSE,C,1049891,OPTCUR,0,EURUSD-26Sep2024-1.0625-CE,1.0,EURUSD 26 SEP 1.0625 CALL,2024-09-26 14:30:00,1.0625,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049892,OPTCUR,0,EURUSD-26Sep2024-1.0625-PE,1.0,EURUSD 26 SEP 1.0625 PUT,2024-09-26 14:30:00,1.0625,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049897,OPTCUR,0,GBPUSD-26Sep2024-1.2325-CE,1.0,GBPUSD 26 SEP 1.2325 CALL,2024-09-26 14:30:00,1.2325,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049898,OPTCUR,0,GBPUSD-26Sep2024-1.2325-PE,1.0,GBPUSD 26 SEP 1.2325 PUT,2024-09-26 14:30:00,1.2325,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049911,OPTCUR,0,EURUSD-26Sep2024-1.0575-CE,1.0,EURUSD 26 SEP 1.0575 CALL,2024-09-26 14:30:00,1.0575,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049912,OPTCUR,0,EURUSD-26Sep2024-1.0575-PE,1.0,EURUSD 26 SEP 1.0575 PUT,2024-09-26 14:30:00,1.0575,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1049923,OPTCUR,0,GBPUSD-26Sep2024-1.2275-CE,1.0,GBPUSD 26 SEP 1.2275 CALL,2024-09-26 14:30:00,1.2275,CE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049924,OPTCUR,0,GBPUSD-26Sep2024-1.2275-PE,1.0,GBPUSD 26 SEP 1.2275 PUT,2024-09-26 14:30:00,1.2275,PE,0.01,Q,OPTCUR,,GBPUSD
BSE,C,1049937,OPTCUR,0,USDJPY-26Sep2024-146.75-CE,1.0,USDJPY 26 SEP 146.75 CALL,2024-09-26 14:30:00,146.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049938,OPTCUR,0,USDJPY-26Sep2024-146.75-PE,1.0,USDJPY 26 SEP 146.75 PUT,2024-09-26 14:30:00,146.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049966,OPTCUR,0,USDJPY-26Sep2024-147.25-CE,1.0,USDJPY 26 SEP 147.25 CALL,2024-09-26 14:30:00,147.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049967,OPTCUR,0,USDJPY-26Sep2024-147.25-PE,1.0,USDJPY 26 SEP 147.25 PUT,2024-09-26 14:30:00,147.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049968,OPTCUR,0,USDJPY-26Sep2024-147.75-CE,1.0,USDJPY 26 SEP 147.75 CALL,2024-09-26 14:30:00,147.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1049969,OPTCUR,0,USDJPY-26Sep2024-147.75-PE,1.0,USDJPY 26 SEP 147.75 PUT,2024-09-26 14:30:00,147.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050274,OPTCUR,0,USDJPY-26Sep2024-148.25-CE,1.0,USDJPY 26 SEP 148.25 CALL,2024-09-26 14:30:00,148.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050275,OPTCUR,0,USDJPY-26Sep2024-148.25-PE,1.0,USDJPY 26 SEP 148.25 PUT,2024-09-26 14:30:00,148.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050276,OPTCUR,0,USDJPY-26Sep2024-148.75-CE,1.0,USDJPY 26 SEP 148.75 CALL,2024-09-26 14:30:00,148.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050277,OPTCUR,0,USDJPY-26Sep2024-148.75-PE,1.0,USDJPY 26 SEP 148.75 PUT,2024-09-26 14:30:00,148.75,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050496,OPTCUR,0,USDJPY-26Sep2024-149.25-CE,1.0,USDJPY 26 SEP 149.25 CALL,2024-09-26 14:30:00,149.25,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1050497,OPTCUR,0,USDJPY-26Sep2024-149.25-PE,1.0,USDJPY 26 SEP 149.25 PUT,2024-09-26 14:30:00,149.25,PE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1051036,OPTCUR,0,USDINR-26Sep2024-79.9-CE,1.0,USDINR 26 SEP 79.9 CALL,2024-09-26 14:30:00,79.9,CE,0.25,Q,OPTCUR,,USDINR
BSE,C,1051037,OPTCUR,0,USDINR-26Sep2024-79.9-PE,1.0,USDINR 26 SEP 79.9 PUT,2024-09-26 14:30:00,79.9,PE,0.25,Q,OPTCUR,,USDINR
BSE,C,1051086,OPTCUR,0,EURUSD-26Sep2024-1.0525-CE,1.0,EURUSD 26 SEP 1.0525 CALL,2024-09-26 14:30:00,1.0525,CE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1051087,OPTCUR,0,EURUSD-26Sep2024-1.0525-PE,1.0,EURUSD 26 SEP 1.0525 PUT,2024-09-26 14:30:00,1.0525,PE,0.01,Q,OPTCUR,,EURUSD
BSE,C,1051144,OPTCUR,0,USDJPY-26Sep2024-149.75-CE,1.0,USDJPY 26 SEP 149.75 CALL,2024-09-26 14:30:00,149.75,CE,1.0,Q,OPTCUR,,USDJPY
BSE,C,1051145,OPTCUR,0,USDJPY-26Sep2024-149.75-PE,1.0,USDJPY 26 SEP 149.75 PUT,2024-09-26 14:30:00,149.75,PE,1.0,Q,OPTCUR,,USDJPY
